"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Average household size of owner-occupied unit","HOUSING TENURE!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1970 to 1979","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1969 or earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $300","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$300 to $499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $699","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$700 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $100","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$100 to $199","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$200 to $299","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$300 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $200","GROSS RENT!!Occupied units paying rent!!$200 to $299","GROSS RENT!!Occupied units paying rent!!$300 to $499","GROSS RENT!!Occupied units paying rent!!$500 to $749","GROSS RENT!!Occupied units paying rent!!$750 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Not computed"
"    Percent","","619,865","83.8%","16.2%","(X)","(X)","","619,865","62.7%","5.1%","5.9%","6.0%","4.7%","3.5%","6.1%","6.0%","0.0%","","619,865","1.7%","12.0%","11.2%","20.8%","14.3%","8.4%","7.0%","4.0%","20.6%","","619,865","1.8%","2.9%","8.4%","17.6%","18.6%","17.6%","12.7%","9.3%","11.2%","(X)","","619,865","1.9%","11.2%","30.3%","38.5%","14.7%","3.4%","","519,756","70.2%","29.8%","(X)","(X)","","519,756","33.7%","32.0%","16.5%","9.7%","5.0%","3.2%","","519,756","5.4%","31.3%","40.5%","22.9%","","519,756","19.4%","14.7%","8.9%","44.3%","0.3%","9.5%","0.1%","1.9%","0.9%","","519,756","0.5%","0.5%","1.7%","","519,756","98.4%","1.1%","0.5%","","364,996","5.8%","5.0%","9.5%","16.9%","32.9%","23.0%","5.8%","1.1%","(X)","","364,996","67.0%","33.0%","","244,440","0.2%","0.7%","2.0%","5.7%","22.9%","28.4%","40.1%","(X)","120,556","0.8%","1.3%","3.1%","5.2%","89.6%","(X)","","244,040","35.9%","18.3%","13.3%","9.0%","23.5%","(X)","119,904","26.2%","20.8%","13.4%","10.6%","7.5%","5.3%","16.3%","(X)","","148,462","1.2%","3.1%","5.5%","11.9%","29.0%","34.2%","15.1%","(X)","(X)","","147,107","10.7%","12.9%","14.3%","12.6%","9.8%","39.6%","(X)"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,591,847","3,194,844","397,003","1.8","6.1","","3,591,847","1,914,624","333,741","337,764","237,886","177,865","182,402","373,053","34,269","243","","3,591,847","46,928","342,869","346,229","429,765","453,823","494,741","556,672","270,199","650,621","","3,591,847","89,082","69,182","371,874","547,969","618,177","588,398","448,209","364,811","494,145","5.7","","3,591,847","95,055","504,917","942,133","1,172,678","678,694","198,370","","3,194,844","2,021,062","1,173,782","2.84","2.56","","3,194,844","1,022,869","1,074,666","527,319","267,064","162,479","140,447","","3,194,844","362,952","1,117,285","1,143,975","570,632","","3,194,844","2,393,423","62,396","384,329","309,236","1,705","14,471","1,748","13,957","13,579","","3,194,844","9,108","24,496","48,702","","3,194,844","3,099,762","62,080","33,002","","2,021,062","87,444","62,254","120,142","209,032","476,396","659,523","344,761","61,510","313,200","","2,021,062","1,381,794","639,268","","1,381,794","790","7,873","15,330","48,435","167,953","274,631","866,782","2,313","639,268","2,528","8,672","13,294","19,892","594,882","959","","1,375,166","442,236","220,937","168,367","118,254","425,372","6,628","633,249","158,685","118,151","85,895","59,399","42,085","33,646","135,388","6,019","","1,134,410","14,552","32,806","41,468","73,771","200,033","454,633","317,147","1,202","39,372","","1,110,605","129,462","133,438","136,741","123,940","103,343","483,681","63,177"
"    Percent","","3,591,847","88.9%","11.1%","(X)","(X)","","3,591,847","53.3%","9.3%","9.4%","6.6%","5.0%","5.1%","10.4%","1.0%","0.0%","","3,591,847","1.3%","9.5%","9.6%","12.0%","12.6%","13.8%","15.5%","7.5%","18.1%","","3,591,847","2.5%","1.9%","10.4%","15.3%","17.2%","16.4%","12.5%","10.2%","13.8%","(X)","","3,591,847","2.6%","14.1%","26.2%","32.6%","18.9%","5.5%","","3,194,844","63.3%","36.7%","(X)","(X)","","3,194,844","32.0%","33.6%","16.5%","8.4%","5.1%","4.4%","","3,194,844","11.4%","35.0%","35.8%","17.9%","","3,194,844","74.9%","2.0%","12.0%","9.7%","0.1%","0.5%","0.1%","0.4%","0.4%","","3,194,844","0.3%","0.8%","1.5%","","3,194,844","97.0%","1.9%","1.0%","","2,021,062","4.3%","3.1%","5.9%","10.3%","23.6%","32.6%","17.1%","3.0%","(X)","","2,021,062","68.4%","31.6%","","1,381,794","0.1%","0.6%","1.1%","3.5%","12.2%","19.9%","62.7%","(X)","639,268","0.4%","1.4%","2.1%","3.1%","93.1%","(X)","","1,375,166","32.2%","16.1%","12.2%","8.6%","30.9%","(X)","633,249","25.1%","18.7%","13.6%","9.4%","6.6%","5.3%","21.4%","(X)","","1,134,410","1.3%","2.9%","3.7%","6.5%","17.6%","40.1%","28.0%","(X)","(X)","","1,110,605","11.7%","12.0%","12.3%","11.2%","9.3%","43.6%","(X)"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","912,910","760,916","151,994","2.5","8.4","","912,910","594,708","34,138","17,168","33,693","25,502","25,013","34,247","146,013","2,428","","912,910","16,258","141,154","161,958","154,620","165,188","99,476","92,228","35,622","46,406","","912,910","24,344","23,284","68,569","162,132","223,915","181,502","107,674","63,099","58,391","5.3","","912,910","26,592","85,139","227,735","422,885","128,943","21,616","","760,916","509,151","251,765","2.71","2.63","","760,916","274,264","243,052","118,407","55,682","41,038","28,473","","760,916","47,819","251,517","290,055","171,525","","760,916","506,959","59,610","126,923","1,106","182","54,261","2,108","8,016","1,751","","760,916","8,474","8,657","21,377","","760,916","733,407","19,898","7,611","","509,151","70,328","74,274","91,109","92,243","93,847","60,045","20,789","6,516","158,400","","509,151","286,593","222,558","","286,593","1,008","9,582","23,207","64,100","100,637","50,906","37,153","1,195","222,558","9,547","35,193","55,006","48,923","73,889","324","","283,660","121,009","43,167","27,581","20,865","71,038","2,933","217,009","109,318","39,854","21,586","12,482","8,259","5,225","20,285","5,549","","232,567","4,095","6,720","24,918","73,621","56,430","53,791","12,992","777","19,198","","224,292","30,551","27,902","25,334","25,221","21,359","93,925","27,473"
"    Percent","","912,910","83.4%","16.6%","(X)","(X)","","912,910","65.1%","3.7%","1.9%","3.7%","2.8%","2.7%","3.8%","16.0%","0.3%","","912,910","1.8%","15.5%","17.7%","16.9%","18.1%","10.9%","10.1%","3.9%","5.1%","","912,910","2.7%","2.6%","7.5%","17.8%","24.5%","19.9%","11.8%","6.9%","6.4%","(X)","","912,910","2.9%","9.3%","24.9%","46.3%","14.1%","2.4%","","760,916","66.9%","33.1%","(X)","(X)","","760,916","36.0%","31.9%","15.6%","7.3%","5.4%","3.7%","","760,916","6.3%","33.1%","38.1%","22.5%","","760,916","66.6%","7.8%","16.7%","0.1%","0.0%","7.1%","0.3%","1.1%","0.2%","","760,916","1.1%","1.1%","2.8%","","760,916","96.4%","2.6%","1.0%","","509,151","13.8%","14.6%","17.9%","18.1%","18.4%","11.8%","4.1%","1.3%","(X)","","509,151","56.3%","43.7%","","286,593","0.4%","3.3%","8.1%","22.4%","35.1%","17.8%","13.0%","(X)","222,558","4.3%","15.8%","24.7%","22.0%","33.2%","(X)","","283,660","42.7%","15.2%","9.7%","7.4%","25.0%","(X)","217,009","50.4%","18.4%","9.9%","5.8%","3.8%","2.4%","9.3%","(X)","","232,567","1.8%","2.9%","10.7%","31.7%","24.3%","23.1%","5.6%","(X)","(X)","","224,292","13.6%","12.4%","11.3%","11.2%","9.5%","41.9%","(X)"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","8,191,528","7,282,398","909,130","1.8","4.3","","8,191,528","3,408,433","397,743","880,997","600,848","425,776","344,306","1,934,092","195,928","3,405","","8,191,528","87,594","533,390","508,852","627,834","826,212","1,056,826","1,210,273","724,133","2,616,414","","8,191,528","312,257","299,736","1,252,597","1,539,255","1,389,833","1,217,415","823,282","610,673","746,480","5.0","","8,191,528","355,630","1,620,286","2,201,386","2,585,891","1,076,946","351,389","","7,282,398","3,857,906","3,424,492","2.77","2.47","","7,282,398","2,337,154","2,253,555","1,194,171","669,276","467,024","361,218","","7,282,398","2,142,679","2,400,153","1,908,071","831,495","","7,282,398","4,186,666","258,775","770,577","1,752,656","17,720","145,012","2,573","76,963","71,456","","7,282,398","31,057","55,145","162,628","","7,282,398","6,916,124","238,073","128,201","","3,857,906","248,786","430,908","434,758","377,487","546,342","919,088","684,804","215,733","279,100","","3,857,906","2,407,718","1,450,188","","2,407,718","4,674","28,066","75,186","238,277","478,274","393,366","1,189,875","1,982","1,450,188","41,535","48,829","85,993","119,586","1,154,245","709","","2,397,391","879,672","352,426","272,539","189,677","703,077","10,327","1,435,246","468,319","270,053","182,707","120,948","82,203","63,052","247,964","14,942","","3,295,207","38,042","137,048","203,839","412,218","527,730","1,001,096","975,234","1,148","129,285","","3,219,660","401,227","350,899","353,339","354,358","301,253","1,458,584","204,832"
"    Percent","","8,191,528","88.9%","11.1%","(X)","(X)","","8,191,528","41.6%","4.9%","10.8%","7.3%","5.2%","4.2%","23.6%","2.4%","0.0%","","8,191,528","1.1%","6.5%","6.2%","7.7%","10.1%","12.9%","14.8%","8.8%","31.9%","","8,191,528","3.8%","3.7%","15.3%","18.8%","17.0%","14.9%","10.1%","7.5%","9.1%","(X)","","8,191,528","4.3%","19.8%","26.9%","31.6%","13.1%","4.3%","","7,282,398","53.0%","47.0%","(X)","(X)","","7,282,398","32.1%","30.9%","16.4%","9.2%","6.4%","5.0%","","7,282,398","29.4%","33.0%","26.2%","11.4%","","7,282,398","57.5%","3.6%","10.6%","24.1%","0.2%","2.0%","0.0%","1.1%","1.0%","","7,282,398","0.4%","0.8%","2.2%","","7,282,398","95.0%","3.3%","1.8%","","3,857,906","6.4%","11.2%","11.3%","9.8%","14.2%","23.8%","17.8%","5.6%","(X)","","3,857,906","62.4%","37.6%","","2,407,718","0.2%","1.2%","3.1%","9.9%","19.9%","16.3%","49.4%","(X)","1,450,188","2.9%","3.4%","5.9%","8.2%","79.6%","(X)","","2,397,391","36.7%","14.7%","11.4%","7.9%","29.3%","(X)","1,435,246","32.6%","18.8%","12.7%","8.4%","5.7%","4.4%","17.3%","(X)","","3,295,207","1.2%","4.2%","6.2%","12.5%","16.0%","30.4%","29.6%","(X)","(X)","","3,219,660","12.5%","10.9%","11.0%","11.0%","9.4%","45.3%","(X)"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,452,464","3,790,620","661,844","2.2","7.3","","4,452,464","2,893,953","176,118","99,179","123,096","198,459","192,517","181,264","586,075","1,803","","4,452,464","128,036","904,893","907,419","725,371","632,783","416,336","323,858","170,067","243,701","","4,452,464","61,635","70,100","322,781","769,749","1,035,644","830,241","533,122","372,897","456,295","5.5","","4,452,464","65,727","301,774","1,169,357","2,098,452","649,772","167,382","","3,790,620","2,435,384","1,355,236","2.60","2.47","","3,790,620","1,444,028","1,223,284","554,292","253,632","175,526","139,858","","3,790,620","239,055","1,240,256","1,459,134","852,175","","3,790,620","926,794","279,111","2,343,976","132,786","664","82,455","1,940","5,893","17,001","","3,790,620","11,922","23,131","86,142","","3,790,620","3,695,920","67,163","27,537","","2,435,384","261,226","429,756","477,280","412,482","436,334","290,445","105,663","22,198","155,000","","2,435,384","1,569,214","866,170","","1,569,214","4,560","39,263","117,396","349,609","542,897","275,073","240,416","1,224","866,170","8,689","78,961","186,132","214,623","377,765","373","","1,559,187","706,239","241,173","166,920","105,731","339,124","10,027","853,242","367,096","167,084","103,630","61,693","41,384","26,312","86,043","12,928","","1,263,576","20,901","36,311","109,213","377,780","364,750","280,875","73,746","803","91,660","","1,236,664","150,486","153,993","166,507","137,938","116,800","510,940","118,572"
"    Percent","","4,452,464","85.1%","14.9%","(X)","(X)","","4,452,464","65.0%","4.0%","2.2%","2.8%","4.5%","4.3%","4.1%","13.2%","0.0%","","4,452,464","2.9%","20.3%","20.4%","16.3%","14.2%","9.4%","7.3%","3.8%","5.5%","","4,452,464","1.4%","1.6%","7.2%","17.3%","23.3%","18.6%","12.0%","8.4%","10.2%","(X)","","4,452,464","1.5%","6.8%","26.3%","47.1%","14.6%","3.8%","","3,790,620","64.2%","35.8%","(X)","(X)","","3,790,620","38.1%","32.3%","14.6%","6.7%","4.6%","3.7%","","3,790,620","6.3%","32.7%","38.5%","22.5%","","3,790,620","24.4%","7.4%","61.8%","3.5%","0.0%","2.2%","0.1%","0.2%","0.4%","","3,790,620","0.3%","0.6%","2.3%","","3,790,620","97.5%","1.8%","0.7%","","2,435,384","10.7%","17.6%","19.6%","16.9%","17.9%","11.9%","4.3%","0.9%","(X)","","2,435,384","64.4%","35.6%","","1,569,214","0.3%","2.5%","7.5%","22.3%","34.6%","17.5%","15.3%","(X)","866,170","1.0%","9.1%","21.5%","24.8%","43.6%","(X)","","1,559,187","45.3%","15.5%","10.7%","6.8%","21.8%","(X)","853,242","43.0%","19.6%","12.1%","7.2%","4.9%","3.1%","10.1%","(X)","","1,263,576","1.7%","2.9%","8.6%","29.9%","28.9%","22.2%","5.8%","(X)","(X)","","1,236,664","12.2%","12.5%","13.5%","11.2%","9.4%","41.3%","(X)"
"North Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","350,534","305,431","45,103","1.1","6.4","","350,534","207,794","17,946","6,255","14,378","13,469","20,955","41,302","28,333","102","","350,534","20,681","46,378","38,657","40,759","72,155","32,127","32,367","15,861","51,549","","350,534","6,249","12,146","34,592","59,067","59,681","46,777","37,438","34,312","60,272","5.6","","350,534","6,628","38,724","101,113","113,560","63,032","27,477","","305,431","195,002","110,429","2.52","2.01","","305,431","134,572","82,667","39,680","22,426","15,171","10,915","","305,431","15,727","89,469","116,407","83,828","","305,431","121,884","39,684","123,672","8,502","1,075","2,021","39","4,850","3,704","","305,431","1,469","2,012","5,808","","305,431","298,569","3,787","3,075","","195,002","27,185","29,414","31,598","32,819","43,712","23,232","6,057","985","161,800","","195,002","101,271","93,731","","101,271","279","1,817","7,345","19,943","38,025","18,718","15,144","1,267","93,731","1,249","7,508","13,033","18,892","53,049","433","","101,068","59,368","15,440","9,775","5,028","11,457","203","92,860","52,967","15,769","8,375","4,205","3,282","1,921","6,341","871","","103,504","2,908","4,074","13,454","35,772","24,212","15,670","7,414","728","6,925","","101,623","21,019","15,129","13,979","11,279","8,404","31,813","8,806"
